LocationId;ProductId;ValidationDateTime;CalculatedProbability
63;420889;2023-08-03 14:58:23.000;0.7877993254849281
63;423850;2023-07-30 14:57:08.000;0.29782020550006205
63;424792;2023-07-22 14:57:45.000;0.6810060449302087
63;424792;2023-07-25 14:57:04.000;0.7875075529004483
63;425435;2023-07-24 14:57:10.000;0.37293956636042913
63;425435;2023-08-03 14:58:18.000;0.6030075178319574
63;425436;2023-07-23 14:57:07.000;0.5009872371468709
63;425436;2023-07-30 14:57:08.000;0.2774081779230022
63;425437;2023-07-23 14:57:10.000;0.5441203689794948
63;425438;2023-07-22 14:57:43.000;0.6648017059655196
63;425438;2023-07-27 14:57:07.000;0.8177633921152584
63;425438;2023-08-02 14:57:14.000;0.5796117123592142
63;425684;2023-07-27 14:57:07.000;0.7838964079288732
63;425684;2023-07-30 14:57:09.000;0.4266729701903397
63;425719;2023-08-02 14:57:19.000;0.5615661965939099
63;425719;2023-08-04 14:57:25.000;0.37680897762814075
63;425847;2023-07-27 14:57:07.000;0.7784808670347418
63;425847;2023-07-30 14:57:09.000;0.2756201213623575
63;425848;2023-07-27 14:57:11.000;0.8147146163615816
63;425891;2023-07-22 14:57:43.000;0.4099795727207772
63;425891;2023-07-27 14:57:04.000;0.9565661550639019
63;425891;2023-08-02 14:57:43.000;0.7562334781751224
63;425892;2023-07-23 14:57:08.000;0.40040109760632464
63;425892;2023-07-27 14:57:05.000;0.7746953391130389
63;425896;2023-08-03 14:57:45.000;0.7200719930072896
63;425916;2023-08-04 14:57:19.000;0.3812596807143503
63;425995;2023-07-24 14:57:11.000;0.15825374983355842
63;425995;2023-07-27 14:57:11.000;0.7498636667213586
63;426494;2023-08-01 14:57:12.000;0.5217066174233654
63;426494;2023-08-04 14:57:05.000;0.5313275855881884
63;426577;2023-08-01 14:57:21.000;0.5940589236406902
63;426577;2023-08-04 14:57:11.000;0.5065851808017143
63;426699;2023-07-23 14:57:09.000;0.6096554324732988
63;426699;2023-08-01 14:57:30.000;0.4700083858287396
63;426953;2023-07-29 14:57:09.000;0.27568414350946285
63;426980;2023-07-26 14:57:05.000;0.7809984063814571
63;426980;2023-08-02 14:58:52.000;0.6655242194148888
63;427409;2023-07-27 14:57:08.000;0.7156614775060836
63;427409;2023-07-29 14:57:07.000;0.36719899156811553
63;427409;2023-08-03 14:59:08.000;0.7751951794744367
63;427532;2023-08-03 14:57:10.000;0.8459160870341494
63;427533;2023-07-29 14:57:07.000;0.8111891762408057
63;428399;2023-07-22 14:57:44.000;0.5653914377535736
63;428402;2023-07-26 14:57:07.000;0.6629690430409031
63;428402;2023-08-01 14:57:34.000;0.5786604140235988
63;429649;2023-08-04 14:57:41.000;0.5998113871638598
63;430187;2023-07-23 14:57:09.000;0.4025299208036288
63;430187;2023-07-25 14:57:05.000;0.4755840628702649
63;430188;2023-07-26 14:57:04.000;0.5922153537016368
63;440155;2023-07-29 14:57:08.000;0.2294850612231027
63;440169;2023-07-25 14:57:06.000;0.43939121905682355
63;440169;2023-08-02 14:58:49.000;0.6499988752177673
63;443377;2023-07-27 14:57:11.000;0.8337705408298978
63;444675;2023-07-29 14:57:10.000;0.6558480794185256
63;444675;2023-08-03 14:59:23.000;0.8844906948115016
63;458955;2023-07-30 14:57:08.000;0.38792038735380463
63;469000;2023-07-22 14:57:46.000;0.39845270146627076
63;479692;2023-08-03 14:59:15.000;0.6147117251578275
63;480573;2023-07-24 14:57:12.000;0.5057798466201624
63;480573;2023-08-03 14:59:01.000;0.7608385674111721
63;482540;2023-07-24 14:57:12.000;0.36434590289140145
63;482540;2023-07-29 14:57:10.000;0.30341985961321455
63;483339;2023-08-03 14:59:16.000;0.8607856040644906
63;483961;2023-08-04 14:57:22.000;0.6418702032061259
63;484064;2023-07-26 14:57:08.000;0.768962416005117
63;484064;2023-08-02 14:58:10.000;0.5647733599765955
63;484064;2023-08-04 14:57:29.000;0.5791622808531867
63;484193;2023-07-25 14:57:07.000;0.5407936858672606
63;484333;2023-08-01 14:57:36.000;0.7309475987807349
63;485115;2023-07-30 14:57:10.000;0.4136397661693276
63;485115;2023-08-03 14:58:15.000;0.7983906237765902
63;485160;2023-07-26 14:57:04.000;0.6178540501105847
63;485161;2023-07-23 14:57:10.000;0.22912918574382513
63;485161;2023-08-01 14:57:59.000;0.36963793753765234
63;485174;2023-08-04 14:57:50.000;0.473380425801524
63;485344;2023-07-24 14:57:08.000;0.29522849951655
63;485344;2023-07-27 14:57:07.000;0.7100444235918715
63;485344;2023-08-02 14:57:37.000;0.7392876877236119
63;485344;2023-08-04 14:57:38.000;0.5108523337165201
63;485376;2023-07-22 14:57:44.000;0.7046227382774255
63;485473;2023-07-29 14:57:07.000;0.4272815462408672
63;485473;2023-08-04 14:58:18.000;0.6638384467789008
63;485863;2023-07-25 14:57:06.000;0.5586138573446461
63;486008;2023-07-30 14:57:09.000;0.2546062847273491
63;486008;2023-08-02 14:57:25.000;0.5121187345585916
63;486471;2023-07-24 14:57:10.000;0.30350933465894997
63;487187;2023-07-22 14:57:43.000;0.5206072600650781
63;487187;2023-07-30 14:57:10.000;0.33572425611279016
63;498072;2023-07-26 14:57:03.000;0.7083269942755205
63;498072;2023-08-02 14:57:47.000;0.6009929851142242
63;498087;2023-07-30 14:57:07.000;0.3260169267761069
63;499095;2023-07-26 14:57:08.000;0.6984152748195667
63;499095;2023-08-04 14:57:56.000;0.5921139150934736
63;499224;2023-07-27 14:57:10.000;0.785048127483774
63;499615;2023-07-24 14:57:10.000;0.3930292327308545
63;499615;2023-07-26 14:57:05.000;0.5462347952234309
63;499615;2023-07-29 14:57:09.000;0.2710312698452513
63;499615;2023-08-03 14:59:04.000;0.7679683563148896
63;500033;2023-08-03 14:57:47.000;0.9295128050180759
63;500532;2023-07-23 14:57:08.000;0.626959654458225
63;500532;2023-08-02 14:58:13.000;0.5964609149465312
63;500874;2023-07-27 14:57:06.000;0.8354088614793184
63;500874;2023-08-03 14:59:32.000;0.8319727987128017
63;501504;2023-08-01 14:57:20.000;0.7429507466614729
63;501571;2023-07-22 14:57:46.000;0.39661834042652194
63;507558;2023-07-22 14:57:44.000;0.34010182832188024
63;507558;2023-07-24 14:57:11.000;0.26364203815152176
63;507558;2023-08-02 14:57:59.000;0.831623010743973
63;510876;2023-07-24 14:57:08.000;0.45419560748879806
63;511367;2023-07-26 14:57:08.000;0.7834106524897614
63;511367;2023-08-03 14:57:05.000;0.8656029661475724
63;513517;2023-07-30 14:57:10.000;0.41817857242706036
63;513517;2023-08-03 14:58:24.000;0.705314689374904
63;514026;2023-07-25 14:57:07.000;0.8746363721653881
63;514026;2023-07-27 14:57:08.000;0.9728854206841678
63;514026;2023-08-02 14:58:56.000;0.9065315136235498
63;514225;2023-07-22 14:57:43.000;0.3812425413828027
63;514225;2023-07-24 14:57:10.000;0.2748471609225712
63;514225;2023-07-27 14:57:09.000;0.6516202865144092
63;514225;2023-08-04 14:58:10.000;0.4883896765414283
63;514362;2023-07-23 14:57:09.000;0.23949091902191555
63;514770;2023-07-29 14:57:08.000;0.7207706142701672
63;515722;2023-08-01 14:58:24.000;0.3373520701639246
63;515722;2023-08-03 14:58:37.000;0.5547234277530954
63;517566;2023-07-26 14:57:04.000;0.8162054599451801
63;522318;2023-08-03 14:58:03.000;0.4988786630632739
63;523365;2023-08-02 14:58:19.000;0.9502318584798968
63;531774;2023-07-23 14:57:10.000;0.49871700067147334
63;531774;2023-07-25 14:57:05.000;0.6089532966433284
63;532253;2023-07-22 14:57:46.000;0.1955728593674533
63;534483;2023-07-24 14:57:08.000;0.6041671100172111
63;534483;2023-07-27 14:57:05.000;0.8071816145741774
63;534483;2023-07-30 14:57:07.000;0.5422423018255212
63;534483;2023-08-01 14:58:28.000;0.6994928587496025
63;534483;2023-08-03 14:58:09.000;0.7482274210533093
63;534622;2023-07-26 14:57:08.000;0.636270972980572
63;534639;2023-07-25 14:57:06.000;0.7527194202170678
63;536542;2023-07-27 14:57:12.000;0.7754722807572778
63;536542;2023-08-03 14:58:36.000;0.7498472839699294
63;536721;2023-08-01 14:58:30.000;0.5019619426620263
63;537438;2023-07-22 14:57:44.000;0.5166496501249405
63;537438;2023-07-30 14:57:09.000;0.5906161792813169
63;537438;2023-08-02 14:58:38.000;0.8640851067111066
63;538541;2023-07-23 14:57:09.000;0.4468275869235503
63;538541;2023-07-26 14:57:06.000;0.7749806704021489
63;538541;2023-08-02 14:58:26.000;0.7924771695314314
63;554545;2023-07-23 14:57:07.000;0.37147340341564367
63;554545;2023-07-27 14:57:09.000;0.7986894699682123
63;554770;2023-07-23 14:57:10.000;0.4298207596893783
63;557352;2023-07-29 14:57:09.000;0.4764631359502809
63;557838;2023-07-25 14:57:08.000;0.3527683199511061
63;559981;2023-07-26 14:57:05.000;0.8297496573721354
63;560277;2023-08-01 14:57:38.000;0.7994706048309265
63;560531;2023-07-30 14:57:09.000;0.5781292555909754
63;560531;2023-08-03 14:58:01.000;0.8262837031804898
63;560864;2023-08-01 14:57:51.000;0.615807812653971
63;560864;2023-08-04 14:57:26.000;0.5791512514003693
63;563235;2023-08-03 14:57:15.000;0.8330066801189547
63;572866;2023-08-03 14:58:40.000;0.7184911735486379
63;574373;2023-08-01 14:58:10.000;0.45115715781658705
63;574735;2023-07-30 14:57:10.000;0.47329200305044605
63;574754;2023-07-27 14:57:05.000;0.9436173476851059
63;574913;2023-07-24 14:57:11.000;0.3680750901594921
63;574913;2023-07-26 14:57:06.000;0.819752941478141
63;574913;2023-07-30 14:57:10.000;0.42448671420440826
63;574913;2023-08-04 14:57:50.000;0.629105231971946
63;575956;2023-07-29 14:57:10.000;0.3802253568439564
63;575956;2023-08-03 14:58:44.000;0.7136209685207716
70;292489;2023-08-04 16:25:16.600;0.48200939768001994
70;303474;2023-08-04 16:16:45.833;0.4132078716329054
70;304645;2023-08-04 16:25:06.800;0.3554743964717445
70;304804;2023-08-01 15:58:27.870;0.12914281386139284
70;309094;2023-08-04 16:26:29.883;0.4736228062400664
70;310048;2023-08-04 16:26:07.673;0.3258142344927216
70;314755;2023-08-04 16:26:18.197;0.35732045621748154
70;314756;2023-08-03 15:34:11.323;0.04356209391644829
70;322649;2023-08-03 15:33:44.327;0.04848063035210962
70;326364;2023-07-23 15:20:29.520;0.15587150585426973
70;326500;2023-07-22 16:04:55.563;0.08027628918891692
70;326500;2023-08-01 16:07:07.167;0.11187402260011446
70;326500;2023-08-03 15:32:52.057;0.04646906184271632
70;327008;2023-07-22 15:52:23.567;0.11916264892784698
70;327389;2023-08-03 15:33:13.187;0.06678230915892715
70;329393;2023-08-04 16:31:47.660;0.4128750377666564
70;330290;2023-07-22 16:05:12.160;0.0990805524711164
70;330290;2023-08-04 16:33:07.777;0.4725720742837778
70;336160;2023-08-04 16:32:14.010;0.6521027133177273
70;336353;2023-07-24 15:48:26.977;0.04279904893023202
70;337234;2023-08-04 16:38:19.913;0.24154908775084719
70;338181;2023-08-04 16:23:16.613;0.36866663799847293
70;341319;2023-07-22 15:40:37.230;0.16568119874263268
70;341319;2023-08-04 16:17:29.433;0.5268898098420672
70;356920;2023-08-03 15:10:17.063;0.1602137681862424
70;359096;2023-08-01 15:57:40.900;0.17018111147924017
70;364069;2023-08-01 16:00:31.243;0.2822990212205323
70;364069;2023-08-04 16:23:39.677;0.367740008623241
70;371510;2023-07-22 15:48:56.557;0.08690488276931244
70;391283;2023-08-01 16:01:37.983;0.5114984323551363
70;391446;2023-07-22 15:37:29.300;0.23227672745162023
70;393419;2023-08-03 15:28:27.137;0.07570358329537222
70;410696;2023-08-04 15:54:23.357;0.12726799949533557
70;411301;2023-08-03 15:11:25.247;0.03923445442124115
70;423697;2023-08-04 16:24:26.660;0.3793979515117734
70;425116;2023-08-01 15:51:33.673;0.22054306770941737
70;425437;2023-08-03 15:21:18.033;0.12972679031937434
70;426668;2023-07-22 15:49:33.357;0.2670620389847721
70;426699;2023-08-04 16:21:50.023;0.26805635337256806
70;427012;2023-08-03 15:35:49.777;0.127803397622701
70;427525;2023-07-23 15:26:56.610;0.19899459286686597
70;427532;2023-08-01 15:54:03.020;0.2380542493756229
70;427533;2023-07-23 15:37:37.887;0.5131833945982753
70;428402;2023-07-23 15:27:08.087;0.07122839750517902
70;428403;2023-07-23 15:27:31.090;0.13106720407539182
70;440169;2023-07-22 15:49:54.360;0.13761445828854796
70;440923;2023-08-04 16:20:00.180;0.5302340959400941
70;441756;2023-08-03 15:16:53.983;0.0809558332872557
70;444675;2023-08-04 16:37:51.523;0.5512154021338103
70;458955;2023-08-03 15:23:15.270;0.04116343252289841
70;461866;2023-07-22 16:00:50.827;0.12253730830890044
70;462173;2023-07-23 15:21:36.043;0.2846395107259257
70;466485;2023-08-01 15:42:51.327;0.07914736911706612
70;466485;2023-08-04 16:14:55.963;0.31111319708555807
70;482540;2023-07-23 15:32:06.853;0.2898332669267732
70;484064;2023-08-01 16:06:39.400;0.3402393844200892
70;484193;2023-07-23 15:24:07.383;0.19239947030982277
70;485160;2023-07-24 15:57:25.997;0.05162929072981215
70;486008;2023-08-04 16:34:17.927;0.5260825846629366
70;487026;2023-07-23 15:23:32.623;0.10184030192154384
70;487026;2023-08-03 15:22:47.467;0.13359172332221095
70;487312;2023-08-03 15:18:15.007;0.06731457752358733
70;488508;2023-08-03 15:31:45.357;0.15947056177622398
70;500033;2023-08-01 16:06:14.270;0.5873647067805667
70;500036;2023-07-22 16:18:48.787;0.14006833881063607
70;500036;2023-08-04 15:55:00.353;0.045237835010171
70;523366;2023-08-03 15:29:50.953;0.13179330870323677
70;531195;2023-07-23 15:18:56.733;0.09615009553895591
70;534483;2023-08-01 16:22:43.567;0.4385658674442779
70;536520;2023-08-01 16:10:42.793;0.0692802648096311
70;536542;2023-07-22 15:52:09.347;0.1495001034532379
70;536771;2023-07-23 15:25:41.113;0.12503606687467958
70;557284;2023-07-23 15:38:17.847;0.2581973421441674
70;557352;2023-08-04 16:17:01.543;0.42582999329161075
70;558125;2023-08-01 16:01:13.533;0.39430140872965436
70;558125;2023-08-03 15:22:27.187;0.034761738199285803
70;558125;2023-08-04 16:23:55.690;0.7219097632837086
70;560363;2023-08-01 16:05:20.767;0.35620356878849874
70;560363;2023-08-03 15:59:46.293;0.227398460848545
70;560531;2023-07-22 16:29:25.840;0.24742072175071822
70;560531;2023-08-03 15:09:50.133;0.20563764094749637
70;560531;2023-08-04 16:14:23.733;0.5538294455863632
70;561163;2023-08-04 15:53:40.543;0.07561598743066923
70;561670;2023-07-22 15:31:28.253;0.2190264584871249
70;561674;2023-08-04 15:53:31.220;0.07730887669925039
70;563946;2023-07-22 16:03:56.050;0.16125645626926394
70;575330;2023-08-03 15:17:43.487;0.07690405056340335
70;575916;2023-08-01 16:04:56.437;0.09008947905677646
84;288606;2023-07-31 14:57:24.000;0.4108667014414373
84;288783;2023-07-22 14:57:48.000;0.3695056851178058
84;289136;2023-07-29 14:57:13.000;0.2318673590382138
84;289136;2023-08-04 14:58:50.000;0.3976604069092579
84;289673;2023-07-25 14:57:08;0.7579534421225692
84;289673;2023-07-27 14:57:17;0.5976429524928287
84;289673;2023-08-04 14:58:33;0.42845924820575754
84;289999;2023-07-29 14:57:11;0.779319708749048
84;290596;2023-08-02 14:58:04;0.5662830804161382
84;290653;2023-08-02 14:57:08;0.8850010185767812
84;290876;2023-07-25 14:57:12;0.7463072115359334
84;291826;2023-08-02 14:58:49;0.8443902214761174
84;291886;2023-07-31 15:00:18;0.1272755969555143
84;291886;2023-08-04 14:57:30;0.5603836277529858
84;292488;2023-07-22 14:57:48;0.49939815893410294
84;292488;2023-07-31 14:58:12;0.3578572355987076
84;292488;2023-08-02 14:57:21;0.8340633715480716
84;292488;2023-08-04 14:58:05;0.5090058352959469
84;294814;2023-07-27 14:57:16;0.7899189368431458
84;294814;2023-08-04 14:57:35;0.46745580003231507
84;297825;2023-07-31 14:59:17;0.5663731932417871
84;299627;2023-07-24 14:57:12;0.3013123723214601
84;299627;2023-07-31 14:58:34;0.2817958695690673
84;304072;2023-07-22 14:57:47;0.2671159630628549
84;304072;2023-07-29 14:57:13;0.3195070732186233
84;304072;2023-08-02 14:57:40;0.7181885244269324
84;304642;2023-07-23 14:57:12;0.19294573744428425
84;304650;2023-07-31 15:00:27;0.10835613634158545
84;304806;2023-07-31 15:00:05;0.167551057744674
84;304821;2023-07-22 14:57:46;0.27025485618115075
84;304821;2023-07-30 14:57:10;0.31802806519380067
84;305359;2023-07-28 15:01:44;0.37033186987778377
84;306828;2023-07-24 14:57:15;0.6744711155180031
84;307729;2023-07-28 15:01:45;0.4835783390956856
84;309093;2023-07-24 14:57:13;0.26270664921902603
84;309093;2023-08-04 14:57:08;0.5194101109257422
84;309094;2023-07-27 14:57:13;0.6678554781137919
84;310048;2023-07-25 14:57:10;0.5250533122502383
84;310048;2023-07-28 15:01:38;0.28010037170197305
84;310210;2023-08-04 14:58:19;0.5915217403551595
84;310892;2023-07-27 14:57:15;0.8447164834377023
84;314755;2023-07-29 14:57:11;0.9636574128327317
84;314756;2023-07-22 14:57:47;0.36130068461202863
84;322161;2023-07-30 14:57:13;0.4726332161910414
84;323616;2023-07-25 14:57:10;0.6489413716747214
84;326107;2023-07-23 14:57:14;0.42111980507782054
84;326418;2023-07-26 14:57:10;0.7568949461540416
84;326642;2023-08-04 14:57:53;0.6010057116742832
84;326825;2023-07-25 14:57:12;0.45846554692330155
84;328030;2023-07-23 14:57:13;0.24197994493074862
84;328030;2023-07-30 14:57:13;0.32953154863490275
84;328030;2023-08-04 14:58:35;0.580082192353196
84;329393;2023-07-25 14:57:09;0.5564957430677452
84;329393;2023-08-04 14:58:40;0.6821642143696222
84;330045;2023-07-26 14:57:12;0.9921903506014852
84;336160;2023-07-30 14:57:13;0.2678683942054773
84;336371;2023-07-29 14:57:12;0.4642398566596155
84;336372;2023-07-26 14:57:13;0.7698165426292843
84;337204;2023-07-23 14:57:14;0.3463665122817818
84;338196;2023-07-23 14:57:11;0.4274142968900975
84;338196;2023-08-02 14:57:49;0.737060447883397
84;340422;2023-07-23 14:57:14;0.5934356486979517
84;341207;2023-07-22 14:57:49;0.3342389236075665
84;341568;2023-07-22 14:57:47;0.5442779167210529
84;341661;2023-07-30 14:57:13;0.537211377849664
84;342172;2023-07-31 14:58:47;0.29985719561037927
84;343131;2023-07-29 14:57:11;0.523360150513145
84;343151;2023-07-30 14:57:13;0.33060073053363936
84;354081;2023-07-28 15:01:37;0.3803699791525224
84;354081;2023-08-02 14:58:29;0.7813080570938944
84;355315;2023-07-30 14:57:13;0.3574131194311265
84;355704;2023-07-31 14:58:27;0.4310616175423903
84;355704;2023-08-02 14:59:32;0.8254254806761201
84;355851;2023-07-22 14:57:49;0.8747218568957259
84;355851;2023-07-27 14:57:14;0.7264920886958444
84;356920;2023-07-31 15:00:29;0.34556290867186734
84;357767;2023-07-25 14:57:11;0.6967040392340821
84;360538;2023-07-30 14:57:11;0.47763600821539787
84;362666;2023-07-27 14:57:15;0.9006384820037738
84;371510;2023-07-30 14:57:11;0.28357844851093567
84;371520;2023-07-24 14:57:15;0.4573279872219803
84;371520;2023-07-28 15:01:44;0.5923582041648803
84;375354;2023-07-22 14:57:48;0.5918190563471794
84;377037;2023-07-25 14:57:13;0.6685282925718389
84;378171;2023-07-26 14:57:11;0.6650951173663752
84;378171;2023-07-30 14:57:12;0.3043322079880127
84;378171;2023-08-04 14:57:57;0.741904774403666
84;378820;2023-07-22 14:57:49;0.6198831529762906
84;378820;2023-07-28 15:01:39;0.4635419529724595
84;379911;2023-08-04 14:57:44;0.6655825682472628
84;387318;2023-07-25 14:57:10;0.5053709046010505
84;388714;2023-07-22 14:57:48;0.31044203158142486
84;388714;2023-07-24 14:57:14;0.8226651497237265
84;389900;2023-08-02 14:57:59;0.8741978396006227
84;391838;2023-07-23 14:57:11;0.37665764793805634
84;391838;2023-07-25 14:57:12;0.4919956195418467
84;391838;2023-08-04 14:57:48;0.5246960166159518
84;391906;2023-08-02 14:59:17;0.806395455907944
84;391906;2023-08-04 14:57:14;0.6826741539923934
84;392566;2023-07-24 14:57:14;0.3736876621072643
84;392566;2023-07-30 14:57:11;0.30884776621921967
84;392596;2023-07-31 14:58:17;0.4422539409797892
